id,name,acronym,parent_structure_id,depth,cell count,area (mm^3),density (cells/mm^3)
348,"left Anterior area, layer 2/3",VISa2/3-L,346,8,0.0,0.0,
10311,right Mediomedial posterior visual area,VISmmp-R,298,8,0.0,0.0,
311,left Mediomedial posterior visual area,VISmmp-L,298,8,0.0,0.0,
10438,"right Cortical amygdalar area, posterior part, medial zone",COApm-R,431,8,24.0,0.647609375,37.05937703573238
438,"left Cortical amygdalar area, posterior part, medial zone",COApm-L,431,8,31.0,0.6475625,47.871827043721645
10337,"right Retrosplenial area, ventral part, layer 6a",RSPv6a-R,332,8,12.0,0.32978125,36.38775703591396
10338,"right Retrosplenial area, ventral part, layer 6b",RSPv6b-R,332,8,0.0,0.0,
347,"left Anterior area, layer 1",VISa1-L,346,8,0.0,0.0,
10404,"right Taenia tecta, dorsal part, layer 4",TTd4-R,399,8,0.0,0.0,
304,left Mediomedial anterior visual area,VISmma-L,298,8,0.0,0.0,
10304,right Mediomedial anterior visual area,VISmma-R,298,8,0.0,0.0,
10351,"right Anterior area, layer 6a",VISa6a-R,346,8,0.0,0.0,
10286,"right Agranular insular area, posterior part, layer 1",AIp1-R,285,8,0.0,0.0,
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285,8,2.0,0.40159375,4.98015718621119
10287,"right Agranular insular area, posterior part, layer 2/3",AIp2/3-R,285,8,33.0,0.401546875,82.18218607727927
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285,8,9.0,0.37634375,23.914307066345597
10288,"right Agranular insular area, posterior part, layer 5",AIp5-R,285,8,6.0,0.376234375,15.94750612566967
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285,8,1.0,0.218109375,4.584855648685436
10289,"right Agranular insular area, posterior part, layer 6a",AIp6a-R,285,8,0.0,0.0,
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285,8,0.0,0.0,
10290,"right Agranular insular area, posterior part, layer 6b",AIp6b-R,285,8,0.0,0.0,
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291,8,0.0,0.0,
10292,"right Agranular insular area, ventral part, layer 1",AIv1-R,291,8,0.0,0.0,
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291,8,2.0,0.29709375,6.731881771326392
10293,"right Agranular insular area, ventral part, layer 2/3",AIv2/3-R,291,8,0.0,0.0,
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291,8,0.0,0.0,
10294,"right Agranular insular area, ventral part, layer 5",AIv5-R,291,8,1.0,0.359796875,2.7793459851478697
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291,8,0.0,0.0,
10295,"right Agranular insular area, ventral part, layer 6a",AIv6a-R,291,8,0.0,0.0,
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291,8,0.0,0.0,
10296,"right Agranular insular area, ventral part, layer 6b",AIv6b-R,291,8,0.0,0.0,
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298,8,0.0,0.0,
10299,"right Retrosplenial area, lateral agranular part, layer 1",RSPagl1-R,298,8,0.0,0.0,
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298,8,0.0,0.0,
10300,"right Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-R,298,8,0.0,0.0,
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298,8,0.0,0.0,
10301,"right Retrosplenial area, lateral agranular part, layer 5",RSPagl5-R,298,8,4.0,0.366015625,10.928495197438634
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298,8,0.0,0.0,
10302,"right Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-R,298,8,0.0,0.0,
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298,8,0.0,0.0,
10303,"right Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-R,298,8,0.0,0.0,
351,"left Anterior area, layer 6a",VISa6a-L,346,8,0.0,0.0,
356,"left Rostrolateral area, layer 4",VISrl4-L,353,8,0.0,0.0,
352,"left Anterior area, layer 6b",VISa6b-L,346,8,0.0,0.0,
10407,"right Taenia tecta, ventral part, layer 1",TTv1-R,405,8,0.0,0.0,
334,"left Retrosplenial area, ventral part, layer 2",RSPv2-L,332,8,0.0,0.0,
10429,"right Cortical amygdalar area, anterior part, layer 2",COAa2-R,427,8,0.0,0.0,
429,"left Cortical amygdalar area, anterior part, layer 2",COAa2-L,427,8,0.0,0.0,
336,"left Retrosplenial area, ventral part, layer 5",RSPv5-L,332,8,37.0,0.8398125,44.05745330058793
10358,"right Rostrolateral area, layer 6a",VISrl6a-R,353,8,0.0,0.0,
359,"left Rostrolateral area, layer 6b",VISrl6b-L,353,8,0.0,0.0,
10428,"right Cortical amygdalar area, anterior part, layer 1",COAa1-R,427,8,0.0,0.0,
10335,"right Retrosplenial area, ventral part, layer 2/3",RSPv2/3-R,332,8,10.0,0.50909375,19.64274752931066
428,"left Cortical amygdalar area, anterior part, layer 1",COAa1-L,427,8,0.0,0.0,
10409,"right Taenia tecta, ventral part, layer 3",TTv3-R,405,8,0.0,0.0,
409,"left Taenia tecta, ventral part, layer 3",TTv3-L,405,8,0.0,0.0,
10408,"right Taenia tecta, ventral part, layer 2",TTv2-R,405,8,0.0,0.0,
408,"left Taenia tecta, ventral part, layer 2",TTv2-L,405,8,0.0,0.0,
10359,"right Rostrolateral area, layer 6b",VISrl6b-R,353,8,0.0,0.0,
10352,"right Anterior area, layer 6b",VISa6b-R,346,8,0.0,0.0,
400,"left Taenia tecta, dorsal part, layers 1-4",TTd1-4-L,399,8,0.0,0.0,
10400,"right Taenia tecta, dorsal part, layers 1-4",TTd1-4-R,399,8,0.0,0.0,
10334,"right Retrosplenial area, ventral part, layer 2",RSPv2-R,332,8,0.0,0.0,
335,"left Retrosplenial area, ventral part, layer 2/3",RSPv2/3-L,332,8,1.0,0.5099375,1.9610246353719818
401,"left Taenia tecta, dorsal part, layer 1",TTd1-L,399,8,0.0,0.0,
10401,"right Taenia tecta, dorsal part, layer 1",TTd1-R,399,8,0.0,0.0,
402,"left Taenia tecta, dorsal part, layer 2",TTd2-L,399,8,0.0,0.0,
10402,"right Taenia tecta, dorsal part, layer 2",TTd2-R,399,8,0.0,0.0,
403,"left Taenia tecta, dorsal part, layer 3",TTd3-L,399,8,0.0,0.0,
10403,"right Taenia tecta, dorsal part, layer 3",TTd3-R,399,8,0.0,0.0,
404,"left Taenia tecta, dorsal part, layer 4",TTd4-L,399,8,0.0,0.0,
407,"left Taenia tecta, ventral part, layer 1",TTv1-L,405,8,0.0,0.0,
10406,"right Taenia tecta, ventral part, layers 1-3",TTv1-3-R,405,8,0.0,0.0,
10333,"right Retrosplenial area, ventral part, layer 1",RSPv1-R,332,8,1.0,0.48365625,2.067584157136396
358,"left Rostrolateral area, layer 6a",VISrl6a-L,353,8,0.0,0.0,
10357,"right Rostrolateral area, layer 5",VISrl5-R,353,8,0.0,0.0,
357,"left Rostrolateral area, layer 5",VISrl5-L,353,8,0.0,0.0,
318,left Medial visual area,VISm-L,298,8,0.0,0.0,
10432,"right Cortical amygdalar area, posterior part, lateral zone",COApl-R,431,8,0.0,0.0,
432,"left Cortical amygdalar area, posterior part, lateral zone",COApl-L,431,8,11.0,0.601015625,18.302352788249056
10318,right Medial visual area,VISm-R,298,8,0.0,0.0,
354,"left Rostrolateral area, layer 1",VISrl1-L,353,8,0.0,0.0,
10354,"right Rostrolateral area, layer 1",VISrl1-R,353,8,0.0,0.0,
355,"left Rostrolateral area, layer 2/3",VISrl2/3-L,353,8,0.0,0.0,
10355,"right Rostrolateral area, layer 2/3",VISrl2/3-R,353,8,0.0,0.0,
406,"left Taenia tecta, ventral part, layers 1-3",TTv1-3-L,405,8,0.0,0.0,
337,"left Retrosplenial area, ventral part, layer 6a",RSPv6a-L,332,8,13.0,0.329203125,39.48929707152689
10336,"right Retrosplenial area, ventral part, layer 5",RSPv5-R,332,8,96.0,0.83690625,114.70818864120086
10356,"right Rostrolateral area, layer 4",VISrl4-R,353,8,0.0,0.0,
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325,8,0.0,0.0,
10326,"right Retrosplenial area, dorsal part, layer 1",RSPd1-R,325,8,0.0,0.0,
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325,8,0.0,0.0,
10327,"right Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-R,325,8,0.0,0.0,
328,"left Retrosplenial area, dorsal part, layer 4",RSPd4-L,325,8,0.0,0.0,
10328,"right Retrosplenial area, dorsal part, layer 4",RSPd4-R,325,8,0.0,0.0,
329,"left Retrosplenial area, dorsal part, layer 5",RSPd5-L,325,8,6.0,0.603390625,9.943807131574179
10329,"right Retrosplenial area, dorsal part, layer 5",RSPd5-R,325,8,2.0,0.601875,3.3229491173416403
330,"left Retrosplenial area, dorsal part, layer 6a",RSPd6a-L,325,8,5.0,0.37765625,13.239553165080677
10330,"right Retrosplenial area, dorsal part, layer 6a",RSPd6a-R,325,8,8.0,0.379296875,21.091658084449023
331,"left Retrosplenial area, dorsal part, layer 6b",RSPd6b-L,325,8,0.0,0.0,
10430,"right Cortical amygdalar area, anterior part, layer 3",COAa3-R,427,8,0.0,0.0,
430,"left Cortical amygdalar area, anterior part, layer 3",COAa3-L,427,8,0.0,0.0,
10331,"right Retrosplenial area, dorsal part, layer 6b",RSPd6b-R,325,8,0.0,0.0,
333,"left Retrosplenial area, ventral part, layer 1",RSPv1-L,332,8,0.0,0.0,
10347,"right Anterior area, layer 1",VISa1-R,346,8,0.0,0.0,
10663,"right Dorsal part of the lateral geniculate complex, shell",LGd-sh-R,662,8,0.0,0.0,
457,left Field CA1,CA1-L,456,8,256.0,5.10415625,50.15520439837633
10665,"right Dorsal part of the lateral geniculate complex, ipsilateral zone",LGd-ip-R,662,8,0.0,0.0,
10677,"right Anteromedial nucleus, dorsal part",AMd-R,676,8,0.0,0.0,
678,"left Anteromedial nucleus, ventral part",AMv-L,676,8,0.0,0.0,
10678,"right Anteromedial nucleus, ventral part",AMv-R,676,8,0.0,0.0,
686,"left Mediodorsal nucleus of the thalamus, central part",MDc-L,685,8,0.0,0.0,
10686,"right Mediodorsal nucleus of the thalamus, central part",MDc-R,685,8,0.0,0.0,
687,"left Mediodorsal nucleus of the thalamus, lateral part",MDl-L,685,8,0.0,0.0,
10687,"right Mediodorsal nucleus of the thalamus, lateral part",MDl-R,685,8,0.0,0.0,
688,"left Mediodorsal nucleus of the thalamus, medial part",MDm-L,685,8,0.0,0.0,
10688,"right Mediodorsal nucleus of the thalamus, medial part",MDm-R,685,8,0.0,0.0,
708,"left Ventral part of the lateral geniculate complex, lateral zone",LGvl-L,707,8,0.0,0.0,
10708,"right Ventral part of the lateral geniculate complex, lateral zone",LGvl-R,707,8,0.0,0.0,
709,"left Ventral part of the lateral geniculate complex, medial zone",LGvm-L,707,8,0.0,0.0,
10709,"right Ventral part of the lateral geniculate complex, medial zone",LGvm-R,707,8,0.0,0.0,
722,"left Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",PVHam-L,721,8,0.0,0.0,
10722,"right Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",PVHam-R,721,8,0.0,0.0,
723,"left Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",PVHmm-L,721,8,0.0,0.0,
10723,"right Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",PVHmm-R,721,8,0.0,0.0,
677,"left Anteromedial nucleus, dorsal part",AMd-L,676,8,0.0,0.0,
665,"left Dorsal part of the lateral geniculate complex, ipsilateral zone",LGd-ip-L,662,8,0.0,0.0,
10724,"right Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",PVHpm-R,721,8,0.0,0.0,
10664,"right Dorsal part of the lateral geniculate complex, core",LGd-co-R,662,8,0.0,0.0,
637,"left Bed nuclei of the stria terminalis, posterior division, strial extension",BSTse-L,632,8,0.0,0.0,
10637,"right Bed nuclei of the stria terminalis, posterior division, strial extension",BSTse-R,632,8,0.0,0.0,
647,left Ventral posterolateral nucleus of the thalamus,VPL-L,646,8,0.0,0.0,
10647,right Ventral posterolateral nucleus of the thalamus,VPL-R,646,8,0.0,0.0,
648,"left Ventral posterolateral nucleus of the thalamus, parvicellular part",VPLpc-L,646,8,0.0,0.0,
10648,"right Ventral posterolateral nucleus of the thalamus, parvicellular part",VPLpc-R,646,8,0.0,0.0,
649,left Ventral posteromedial nucleus of the thalamus,VPM-L,646,8,0.0,0.0,
10649,right Ventral posteromedial nucleus of the thalamus,VPM-R,646,8,0.0,0.0,
650,"left Ventral posteromedial nucleus of the thalamus, parvicellular part",VPMpc-L,646,8,0.0,0.0,
10650,"right Ventral posteromedial nucleus of the thalamus, parvicellular part",VPMpc-R,646,8,0.0,0.0,
659,"left Medial geniculate complex, dorsal part",MGd-L,658,8,0.0,0.0,
10659,"right Medial geniculate complex, dorsal part",MGd-R,658,8,0.0,0.0,
660,"left Medial geniculate complex, ventral part",MGv-L,658,8,0.0,0.0,
661,"left Medial geniculate complex, medial part",MGm-L,658,8,1.0,0.1250625,7.9960019990005
10661,"right Medial geniculate complex, medial part",MGm-R,658,8,0.0,0.0,
663,"left Dorsal part of the lateral geniculate complex, shell",LGd-sh-L,662,8,0.0,0.0,
664,"left Dorsal part of the lateral geniculate complex, core",LGd-co-L,662,8,0.0,0.0,
724,"left Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",PVHpm-L,721,8,0.0,0.0,
728,"left Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",PVHap-L,727,8,0.0,0.0,
10457,right Field CA1,CA1-R,456,8,197.0,5.105078125,38.58902746958451
10774,"right Tuberomammillary nucleus, dorsal part",TMd-R,773,8,3.0,0.01771875,169.31216931216932
10775,"right Tuberomammillary nucleus, ventral part",TMv-R,773,8,16.0,0.054109375,295.697372220618
893,"left Parabrachial nucleus, lateral division, central lateral part",PBlc-L,892,8,0.0,0.0,
10893,"right Parabrachial nucleus, lateral division, central lateral part",PBlc-R,892,8,0.0,0.0,
894,"left Parabrachial nucleus, lateral division, dorsal lateral part",PBld-L,892,8,0.0,0.0,
10894,"right Parabrachial nucleus, lateral division, dorsal lateral part",PBld-R,892,8,0.0,0.0,
895,"left Parabrachial nucleus, lateral division, external lateral part",PBle-L,892,8,0.0,0.0,
10895,"right Parabrachial nucleus, lateral division, external lateral part",PBle-R,892,8,0.0,0.0,
896,"left Parabrachial nucleus, lateral division, superior lateral part",PBls-L,892,8,0.0,0.0,
10896,"right Parabrachial nucleus, lateral division, superior lateral part",PBls-R,892,8,0.0,0.0,
897,"left Parabrachial nucleus, lateral division, ventral lateral part",PBlv-L,892,8,0.0,0.0,
10897,"right Parabrachial nucleus, lateral division, ventral lateral part",PBlv-R,892,8,0.0,0.0,
899,"left Parabrachial nucleus, medial division, external medial part",PBme-L,898,8,0.0,0.0,
10899,"right Parabrachial nucleus, medial division, external medial part",PBme-R,898,8,0.0,0.0,
900,"left Parabrachial nucleus, medial division, medial medial part",PBmm-L,898,8,0.0,0.0,
10900,"right Parabrachial nucleus, medial division, medial medial part",PBmm-R,898,8,0.0,0.0,
901,"left Parabrachial nucleus, medial division, ventral medial part",PBmv-L,898,8,0.0,0.0,
10901,"right Parabrachial nucleus, medial division, ventral medial part",PBmv-R,898,8,0.0,0.0,
775,"left Tuberomammillary nucleus, ventral part",TMv-L,773,8,7.0,0.0541875,129.18108419838524
774,"left Tuberomammillary nucleus, dorsal part",TMd-L,773,8,0.0,0.0,
10728,"right Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",PVHap-R,727,8,0.0,0.0,
10772,"right Supramammillary nucleus, medial part",SUMm-R,770,8,0.0,0.0,
729,"left Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",PVHmpd-L,727,8,0.0,0.0,
10729,"right Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",PVHmpd-R,727,8,0.0,0.0,
730,"left Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",PVHpv-L,727,8,0.0,0.0,
10730,"right Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",PVHpv-R,727,8,0.0,0.0,
765,"left Medial mammillary nucleus, median part",MMme-L,764,8,3.0,0.0375,80.0
10765,"right Medial mammillary nucleus, median part",MMme-R,764,8,2.0,0.040109375,49.86365407089988
766,"left Medial mammillary nucleus, lateral part",MMl-L,764,8,0.0,0.0,
10766,"right Medial mammillary nucleus, lateral part",MMl-R,764,8,1.0,0.10684375,9.35946183094472
767,"left Medial mammillary nucleus, medial part",MMm-L,764,8,0.0,0.0,
10767,"right Medial mammillary nucleus, medial part",MMm-R,764,8,0.0,0.0,
768,"left Medial mammillary nucleus, posterior part",MMp-L,764,8,0.0,0.0,
10768,"right Medial mammillary nucleus, posterior part",MMp-R,764,8,0.0,0.0,
769,"left Medial mammillary nucleus, dorsal part",MMd-L,764,8,0.0,0.0,
10769,"right Medial mammillary nucleus, dorsal part",MMd-R,764,8,1.0,0.038484375,25.98457166057653
771,"left Supramammillary nucleus, lateral part",SUMl-L,770,8,0.0,0.0,
10771,"right Supramammillary nucleus, lateral part",SUMl-R,770,8,0.0,0.0,
772,"left Supramammillary nucleus, medial part",SUMm-L,770,8,0.0,0.0,
10636,"right Bed nuclei of the stria terminalis, posterior division, transverse nucleus",BSTtr-R,632,8,0.0,0.0,
636,"left Bed nuclei of the stria terminalis, posterior division, transverse nucleus",BSTtr-L,632,8,0.0,0.0,
10635,"right Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",BSTif-R,632,8,0.0,0.0,
10494,"right Entorhinal area, lateral part",ENTl-R,493,8,0.0,0.0,
10507,"right Entorhinal area, medial part, dorsal zone",ENTm-R,493,8,0.0,0.0,
517,"left Entorhinal area, medial part, ventral zone",ENTmv-L,493,8,0.0,0.0,
10517,"right Entorhinal area, medial part, ventral zone",ENTmv-R,493,8,0.0,0.0,
10284,"right Agranular insular area, dorsal part, layer 6b",AId6b-R,279,8,0.0,0.0,
524,"left Parasubiculum, layer 1",PAR1-L,523,8,0.0,0.0,
10524,"right Parasubiculum, layer 1",PAR1-R,523,8,0.0,0.0,
525,"left Parasubiculum, layer 2",PAR2-L,523,8,0.0,0.0,
10525,"right Parasubiculum, layer 2",PAR2-R,523,8,0.0,0.0,
526,"left Parasubiculum, layer 3",PAR3-L,523,8,0.0,0.0,
10526,"right Parasubiculum, layer 3",PAR3-R,523,8,0.0,0.0,
528,"left Postsubiculum, layer 1",POST1-L,527,8,0.0,0.0,
10528,"right Postsubiculum, layer 1",POST1-R,527,8,0.0,0.0,
529,"left Postsubiculum, layer 2",POST2-L,527,8,0.0,0.0,
10529,"right Postsubiculum, layer 2",POST2-R,527,8,0.0,0.0,
530,"left Postsubiculum, layer 3",POST3-L,527,8,0.0,0.0,
10530,"right Postsubiculum, layer 3",POST3-R,527,8,0.0,0.0,
532,"left Presubiculum, layer 1",PRE1-L,531,8,0.0,0.0,
507,"left Entorhinal area, medial part, dorsal zone",ENTm-L,493,8,91.0,5.030734375,18.088810343917235
494,"left Entorhinal area, lateral part",ENTl-L,493,8,3.0,0.525390625,5.710037174721189
635,"left Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",BSTif-L,632,8,0.0,0.0,
10486,right Dentate gyrus medial blade,DGmb-R,473,8,0.0,0.0,
462,left Field CA2,CA2-L,456,8,2.0,0.237890625,8.407224958949097
10462,right Field CA2,CA2-R,456,8,2.0,0.2374375,8.423269281389839
467,left Field CA3,CA3-L,456,8,45.0,3.1315625,14.369823370921067
10467,right Field CA3,CA3-R,456,8,32.0,3.132265625,10.216247225201407
474,"left Dentate gyrus, molecular layer",DG-mo-L,473,8,0.0,0.0,
10474,"right Dentate gyrus, molecular layer",DG-mo-R,473,8,1.0,2.156515625,0.4637109921241586
475,"left Dentate gyrus, polymorph layer",DG-po-L,473,8,0.0,0.0,
10475,"right Dentate gyrus, polymorph layer",DG-po-R,473,8,1.0,0.341859375,2.925179395767631
476,"left Dentate gyrus, granule cell layer",DG-sg-L,473,8,0.0,0.0,
10476,"right Dentate gyrus, granule cell layer",DG-sg-R,473,8,1.0,0.800578125,1.2490973320061673
477,"left Dentate gyrus, subgranular zone",DG-sgz-L,473,8,0.0,0.0,
10477,"right Dentate gyrus, subgranular zone",DG-sgz-R,473,8,0.0,0.0,
478,left Dentate gyrus crest,DGcr-L,473,8,0.0,0.0,
10478,right Dentate gyrus crest,DGcr-R,473,8,0.0,0.0,
482,left Dentate gyrus lateral blade,DGlb-L,473,8,0.0,0.0,
10482,right Dentate gyrus lateral blade,DGlb-R,473,8,0.0,0.0,
486,left Dentate gyrus medial blade,DGmb-L,473,8,0.0,0.0,
10532,"right Presubiculum, layer 1",PRE1-R,531,8,0.0,0.0,
533,"left Presubiculum, layer 2",PRE2-L,531,8,0.0,0.0,
10533,"right Presubiculum, layer 2",PRE2-R,531,8,0.0,0.0,
534,"left Presubiculum, layer 3",PRE3-L,531,8,0.0,0.0,
10625,"right Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",BSTdm-R,622,8,0.0,0.0,
626,"left Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",BSTfu-L,622,8,0.0,0.0,
10626,"right Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",BSTfu-R,622,8,0.0,0.0,
627,"left Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",BSTju-L,622,8,0.0,0.0,
10627,"right Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",BSTju-R,622,8,0.0,0.0,
628,"left Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",BSTmg-L,622,8,0.0,0.0,
10628,"right Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",BSTmg-R,622,8,0.0,0.0,
629,"left Bed nuclei of the stria terminalis, anterior division, oval nucleus",BSTov-L,622,8,0.0,0.0,
10629,"right Bed nuclei of the stria terminalis, anterior division, oval nucleus",BSTov-R,622,8,0.0,0.0,
630,"left Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",BSTrh-L,622,8,0.0,0.0,
